v,vw,o,c,h,l,t,n,timestamp
384687.0,186.3276,186.255,186.34,186.415,186.21,1704207480000,3822,2024-01-02 14:58:00+00:00
293980.0,186.4583,186.34,186.52,186.6,186.3222,1704207540000,3032,2024-01-02 14:59:00+00:00
393801.0,186.6594,186.52,186.8,186.8753,186.48,1704207600000,4433,2024-01-02 15:00:00+00:00
209555.0,186.7992,186.79,186.83,186.875,186.75,1704207660000,3528,2024-01-02 15:01:00+00:00
236448.0,186.746,186.83,186.6501,186.85,186.57,1704207720000,3429,2024-01-02 15:02:00+00:00
206328.0,186.7754,186.6505,186.83,186.9299,186.65,1704207780000,3065,2024-01-02 15:03:00+00:00
178915.0,186.8598,186.83,186.83,186.93,186.8,1704207840000,2947,2024-01-02 15:04:00+00:00
265436.0,186.6723,186.8201,186.5545,186.845,186.52,1704207900000,3821,2024-01-02 15:05:00+00:00
135653.0,186.6637,186.55,186.85,186.85,186.49,1704207960000,2611,2024-01-02 15:06:00+00:00
133938.0,186.8468,186.86,186.9293,186.95,186.78,1704208020000,2176,2024-01-02 15:07:00+00:00
138949.0,186.85,186.92,186.82,186.97,186.725,1704208080000,2450,2024-01-02 15:08:00+00:00
187356.0,186.7303,186.83,186.64,186.8888,186.63,1704208140000,3005,2024-01-02 15:09:00+00:00
140707.0,186.6832,186.63,186.66,186.78,186.5958,1704208200000,2277,2024-01-02 15:10:00+00:00
159345.0,186.7383,186.67,186.685,186.83,186.59,1704208260000,3714,2024-01-02 15:11:00+00:00
110447.0,186.6357,186.68,186.53,186.72,186.53,1704208320000,4225,2024-01-02 15:12:00+00:00
135522.0,186.7035,186.5399,186.76,186.82,186.52,1704208380000,5399,2024-01-02 15:13:00+00:00
182370.0,186.6013,186.7588,186.53,186.77,186.49,1704208440000,5680,2024-01-02 15:14:00+00:00
156287.0,186.4289,186.53,186.37,186.535,186.33,1704208500000,6179,2024-01-02 15:15:00+00:00
141083.0,186.3866,186.35,186.36,186.44,186.32,1704208560000,5788,2024-01-02 15:16:00+00:00
114606.0,186.3902,186.3311,186.45,186.47,186.29,1704208620000,5824,2024-01-02 15:17:00+00:00
121420.0,186.454,186.45,186.4064,186.51,186.3786,1704208680000,5664,2024-01-02 15:18:00+00:00
99747.0,186.5067,186.4,186.48,186.575,186.4,1704208740000,5427,2024-01-02 15:19:00+00:00
125174.0,186.4534,186.48,186.4415,186.5,186.37,1704208800000,5799,2024-01-02 15:20:00+00:00
124422.0,186.4587,186.44,186.385,186.55,186.38,1704208860000,5450,2024-01-02 15:21:00+00:00
105688.0,186.3829,186.38,186.33,186.432,186.33,1704208920000,5240,2024-01-02 15:22:00+00:00
136413.0,186.3894,186.33,186.45,186.53,186.27,1704208980000,5450,2024-01-02 15:23:00+00:00
100325.0,186.4697,186.45,186.47,186.525,186.42,1704209040000,4814,2024-01-02 15:24:00+00:00
140323.0,186.4852,186.4601,186.39,186.58,186.36,1704209100000,4923,2024-01-02 15:25:00+00:00
139554.0,186.3081,186.38,186.21,186.405,186.21,1704209160000,5230,2024-01-02 15:26:00+00:00
187656.0,186.2545,186.21,186.215,186.35,186.17,1704209220000,5407,2024-01-02 15:27:00+00:00
140351.0,186.1723,186.21,186.1101,186.26,186.09,1704209280000,5015,2024-01-02 15:28:00+00:00
125793.0,186.1295,186.12,186.1899,186.23,186.07,1704209340000,4675,2024-01-02 15:29:00+00:00
493386.0,185.9935,186.18,185.8,186.18,185.78,1704209400000,12047,2024-01-02 15:30:00+00:00
264853.0,185.8101,185.805,185.82,185.97,185.68,1704209460000,5685,2024-01-02 15:31:00+00:00
141074.0,185.8456,185.81,185.71,185.94,185.71,1704209520000,4536,2024-01-02 15:32:00+00:00
174345.0,185.7304,185.71,185.65,185.8172,185.65,1704209580000,5446,2024-01-02 15:33:00+00:00
198477.0,185.6568,185.65,185.58,185.725,185.58,1704209640000,5760,2024-01-02 15:34:00+00:00
286996.0,185.4807,185.5881,185.56,185.5881,185.37,1704209700000,6681,2024-01-02 15:35:00+00:00
129044.0,185.6217,185.56,185.642,185.675,185.54,1704209760000,4820,2024-01-02 15:36:00+00:00
133753.0,185.5884,185.64,185.479,185.6807,185.475,1704209820000,5354,2024-01-02 15:37:00+00:00
215500.0,185.4051,185.48,185.35,185.52,185.32,1704209880000,5823,2024-01-02 15:38:00+00:00
151381.0,185.5255,185.36,185.6,185.64,185.355,1704209940000,5291,2024-01-02 15:39:00+00:00
109735.0,185.6159,185.59,185.61,185.69,185.561,1704210000000,4848,2024-01-02 15:40:00+00:00
136288.0,185.5178,185.62,185.4772,185.625,185.43,1704210060000,5416,2024-01-02 15:41:00+00:00
160156.0,185.3744,185.485,185.3201,185.49,185.3,1704210120000,5628,2024-01-02 15:42:00+00:00
158169.0,185.3436,185.33,185.4,185.44,185.26,1704210180000,4767,2024-01-02 15:43:00+00:00
136729.0,185.5005,185.41,185.53,185.54,185.405,1704210240000,4642,2024-01-02 15:44:00+00:00
175934.0,185.6128,185.53,185.615,185.6855,185.48,1704210300000,4494,2024-01-02 15:45:00+00:00
157451.0,185.552,185.615,185.43,185.649,185.42,1704210360000,4603,2024-01-02 15:46:00+00:00
137193.0,185.4422,185.43,185.45,185.51,185.3996,1704210420000,4342,2024-01-02 15:47:00+00:00
106684.0,185.5101,185.45,185.565,185.57,185.43,1704210480000,3950,2024-01-02 15:48:00+00:00
148049.0,185.4988,185.5601,185.44,185.62,185.41,1704210540000,5183,2024-01-02 15:49:00+00:00
169631.0,185.3577,185.44,185.315,185.46,185.28,1704210600000,5697,2024-01-02 15:50:00+00:00
205520.0,185.2781,185.32,185.43,185.435,185.1843,1704210660000,5916,2024-01-02 15:51:00+00:00
147863.0,185.3667,185.43,185.39,185.4401,185.26,1704210720000,5014,2024-01-02 15:52:00+00:00
163197.0,185.5018,185.4,185.5197,185.55,185.385,1704210780000,5260,2024-01-02 15:53:00+00:00
85272.0,185.5184,185.515,185.545,185.55,185.4801,1704210840000,4822,2024-01-02 15:54:00+00:00
114912.0,185.5201,185.54,185.5051,185.55,185.47,1704210900000,4979,2024-01-02 15:55:00+00:00
196327.0,185.7068,185.51,185.82,185.84,185.51,1704210960000,5365,2024-01-02 15:56:00+00:00
183518.0,185.7852,185.8201,185.7399,185.84,185.72,1704211020000,4904,2024-01-02 15:57:00+00:00
126635.0,185.6891,185.73,185.62,185.7651,185.595,1704211080000,4666,2024-01-02 15:58:00+00:00
119109.0,185.7885,185.63,185.89,185.9,185.63,1704211140000,4370,2024-01-02 15:59:00+00:00
164329.0,185.9785,185.88,186.085,186.09,185.87,1704211200000,4675,2024-01-02 16:00:00+00:00
208052.0,186.1361,186.09,186.17,186.22,186.07,1704211260000,5313,2024-01-02 16:01:00+00:00
178437.0,186.2635,186.18,186.31,186.37,186.155,1704211320000,4565,2024-01-02 16:02:00+00:00
240994.0,186.2026,186.301,186.17,186.33,186.09,1704211380000,5336,2024-01-02 16:03:00+00:00
129234.0,186.2887,186.16,186.3382,186.36,186.15,1704211440000,3654,2024-01-02 16:04:00+00:00
155902.0,186.3301,186.34,186.3101,186.385,186.27,1704211500000,2748,2024-01-02 16:05:00+00:00
120778.0,186.3713,186.315,186.44,186.45,186.29,1704211560000,1776,2024-01-02 16:06:00+00:00
153337.0,186.4628,186.43,186.4201,186.52,186.42,1704211620000,1902,2024-01-02 16:07:00+00:00
125910.0,186.3822,186.451,186.36,186.4599,186.3002,1704211680000,1685,2024-01-02 16:08:00+00:00
83719.0,186.3704,186.36,186.37,186.43,186.31,1704211740000,1305,2024-01-02 16:09:00+00:00
98611.0,186.4889,186.37,186.555,186.555,186.37,1704211800000,1635,2024-01-02 16:10:00+00:00
217649.0,186.6841,186.55,186.69,186.7799,186.5321,1704211860000,2364,2024-01-02 16:11:00+00:00
133357.0,186.7599,186.69,186.77,186.8412,186.68,1704211920000,1725,2024-01-02 16:12:00+00:00
165723.0,186.6153,186.7658,186.56,186.7658,186.52,1704211980000,2013,2024-01-02 16:13:00+00:00
106758.0,186.5556,186.563,186.6,186.6309,186.51,1704212040000,1249,2024-01-02 16:14:00+00:00
84693.0,186.6326,186.595,186.665,186.7,186.57,1704212100000,1206,2024-01-02 16:15:00+00:00
116841.0,186.5434,186.665,186.595,186.67,186.55,1704212160000,1384,2024-01-02 16:16:00+00:00
233657.0,186.5004,186.6,186.49,186.65,186.46,1704212220000,1708,2024-01-02 16:17:00+00:00
113143.0,186.4665,186.4887,186.41,186.505,186.41,1704212280000,1440,2024-01-02 16:18:00+00:00
84211.0,186.4683,186.41,186.455,186.51,186.41,1704212340000,1256,2024-01-02 16:19:00+00:00
73860.0,186.4448,186.45,186.42,186.495,186.4,1704212400000,1240,2024-01-02 16:20:00+00:00
104107.0,186.5548,186.425,186.51,186.63,186.425,1704212460000,1404,2024-01-02 16:21:00+00:00
102638.0,186.5203,186.511,186.54,186.62,186.46,1704212520000,1315,2024-01-02 16:22:00+00:00
75682.0,186.5207,186.545,186.465,186.57,186.45,1704212580000,1172,2024-01-02 16:23:00+00:00
97292.0,186.4415,186.46,186.47,186.49,186.3682,1704212640000,1563,2024-01-02 16:24:00+00:00
89858.0,186.5529,186.48,186.565,186.61,186.465,1704212700000,1506,2024-01-02 16:25:00+00:00
111161.0,186.7049,186.57,186.7338,186.8,186.555,1704212760000,1450,2024-01-02 16:26:00+00:00
99161.0,186.729,186.7403,186.765,186.77,186.69,1704212820000,1219,2024-01-02 16:27:00+00:00
142411.0,186.8384,186.775,186.755,186.905,186.75,1704212880000,1540,2024-01-02 16:28:00+00:00
71930.0,186.7762,186.7501,186.805,186.85,186.71,1704212940000,1020,2024-01-02 16:29:00+00:00
113448.0,186.8823,186.8,186.88,186.94,186.78,1704213000000,1266,2024-01-02 16:30:00+00:00
136495.0,186.9407,186.87,186.9,186.985,186.865,1704213060000,1532,2024-01-02 16:31:00+00:00
182918.0,186.9573,186.895,186.995,187.03,186.84,1704213120000,2159,2024-01-02 16:32:00+00:00
104603.0,186.9987,186.995,186.9799,187.0599,186.95,1704213180000,1276,2024-01-02 16:33:00+00:00
79413.0,186.9589,186.975,186.975,186.995,186.9288,1704213240000,1022,2024-01-02 16:34:00+00:00
90269.0,186.9582,186.975,186.97,187.01,186.88,1704213300000,1274,2024-01-02 16:35:00+00:00
98230.0,187.0263,186.96,187.11,187.11,186.94,1704213360000,1273,2024-01-02 16:36:00+00:00
144639.0,187.2171,187.1,187.345,187.35,187.1,1704213420000,1686,2024-01-02 16:37:00+00:00
125356.0,187.2611,187.345,187.215,187.3499,187.19,1704213480000,1443,2024-01-02 16:38:00+00:00
179834.0,187.1076,187.2119,187.06,187.2119,187.05,1704213540000,1342,2024-01-02 16:39:00+00:00
132116.0,186.9808,187.07,186.96,187.07,186.92,1704213600000,1449,2024-01-02 16:40:00+00:00
83430.0,186.9957,186.955,187.0336,187.07,186.95,1704213660000,1168,2024-01-02 16:41:00+00:00
86523.0,186.9545,187.02,186.905,187.03,186.89,1704213720000,1378,2024-01-02 16:42:00+00:00
118283.0,186.8821,186.9,186.92,186.93,186.85,1704213780000,1624,2024-01-02 16:43:00+00:00
81511.0,186.9003,186.91,186.96,186.96,186.86,1704213840000,1129,2024-01-02 16:44:00+00:00
124696.0,187.0302,186.96,187.06,187.1,186.95,1704213900000,1311,2024-01-02 16:45:00+00:00
122606.0,187.0826,187.07,187.1,187.15,187.0,1704213960000,1578,2024-01-02 16:46:00+00:00
53770.0,187.077,187.1,187.105,187.12,187.035,1704214020000,1056,2024-01-02 16:47:00+00:00
100508.0,187.0911,187.105,187.0125,187.155,187.0,1704214080000,1468,2024-01-02 16:48:00+00:00
78319.0,187.0287,187.01,187.0388,187.06,186.99,1704214140000,1179,2024-01-02 16:49:00+00:00
113155.0,186.9775,187.0264,186.93,187.07,186.92,1704214200000,1549,2024-01-02 16:50:00+00:00
63984.0,186.9617,186.935,186.94,186.985,186.93,1704214260000,931,2024-01-02 16:51:00+00:00
137746.0,186.9144,186.935,186.83,186.96,186.83,1704214320000,1550,2024-01-02 16:52:00+00:00
95134.0,186.8726,186.82,186.915,186.9483,186.82,1704214380000,1314,2024-01-02 16:53:00+00:00
119257.0,186.826,186.925,186.715,186.93,186.7,1704214440000,1696,2024-01-02 16:54:00+00:00
122507.0,186.7121,186.72,186.71,186.75,186.65,1704214500000,1513,2024-01-02 16:55:00+00:00
89396.0,186.7803,186.72,186.8301,186.86,186.715,1704214560000,1214,2024-01-02 16:56:00+00:00
75647.0,186.8362,186.83,186.8864,186.9,186.81,1704214620000,987,2024-01-02 16:57:00+00:00
65732.0,186.8779,186.89,186.8,186.92,186.8,1704214680000,927,2024-01-02 16:58:00+00:00
83756.0,186.7429,186.795,186.7443,186.81,186.6817,1704214740000,1119,2024-01-02 16:59:00+00:00
108455.0,186.8438,186.75,186.89,186.91,186.745,1704214800000,1338,2024-01-02 17:00:00+00:00
74870.0,186.9148,186.88,186.92,186.96,186.8533,1704214860000,1018,2024-01-02 17:01:00+00:00
83663.0,186.8752,186.91,186.875,186.91,186.85,1704214920000,1096,2024-01-02 17:02:00+00:00
68573.0,186.8728,186.87,186.885,186.8967,186.8287,1704214980000,1023,2024-01-02 17:03:00+00:00
97116.0,186.8975,186.8846,186.8386,186.94,186.83,1704215040000,1255,2024-01-02 17:04:00+00:00
83630.0,186.8287,186.84,186.785,186.86,186.77,1704215100000,1206,2024-01-02 17:05:00+00:00
100453.0,186.7382,186.7801,186.7,186.82,186.6701,1704215160000,1405,2024-01-02 17:06:00+00:00
106164.0,186.7833,186.7,186.83,186.83,186.7,1704215220000,1139,2024-01-02 17:07:00+00:00
74767.0,186.8786,186.825,186.91,186.93,186.825,1704215280000,1093,2024-01-02 17:08:00+00:00
82501.0,186.8478,186.9,186.85,186.9,186.785,1704215340000,1221,2024-01-02 17:09:00+00:00
84580.0,186.8113,186.84,186.79,186.88,186.7607,1704215400000,1220,2024-01-02 17:10:00+00:00
97266.0,186.7725,186.7985,186.805,186.8186,186.72,1704215460000,1309,2024-01-02 17:11:00+00:00
87301.0,186.7534,186.805,186.67,186.82,186.67,1704215520000,1152,2024-01-02 17:12:00+00:00
119415.0,186.7012,186.67,186.7384,186.75,186.6601,1704215580000,1255,2024-01-02 17:13:00+00:00
112101.0,186.7601,186.735,186.7941,186.81,186.71,1704215640000,1250,2024-01-02 17:14:00+00:00
84548.0,186.7712,186.79,186.775,186.8,186.72,1704215700000,1081,2024-01-02 17:15:00+00:00
108466.0,186.7353,186.78,186.7317,186.79,186.68,1704215760000,1614,2024-01-02 17:16:00+00:00
210842.0,186.6476,186.73,186.62,186.74,186.59,1704215820000,2487,2024-01-02 17:17:00+00:00
73562.0,186.6073,186.62,186.6221,186.6453,186.57,1704215880000,1128,2024-01-02 17:18:00+00:00
94375.0,186.6394,186.62,186.6401,186.68,186.6,1704215940000,1161,2024-01-02 17:19:00+00:00
112137.0,186.7068,186.6414,186.7,186.78,186.63,1704216000000,1452,2024-01-02 17:20:00+00:00
118983.0,186.8068,186.6975,186.765,186.87,186.6975,1704216060000,1345,2024-01-02 17:21:00+00:00
84252.0,186.7906,186.78,186.83,186.83,186.7621,1704216120000,1056,2024-01-02 17:22:00+00:00
93770.0,186.8054,186.82,186.815,186.85,186.751,1704216180000,1144,2024-01-02 17:23:00+00:00
76543.0,186.8106,186.8189,186.875,186.88,186.74,1704216240000,1063,2024-01-02 17:24:00+00:00
109875.0,186.8672,186.87,186.89,186.905,186.82,1704216300000,1454,2024-01-02 17:25:00+00:00
82541.0,186.8762,186.895,186.7976,186.92,186.79,1704216360000,1089,2024-01-02 17:26:00+00:00
92500.0,186.7939,186.79,186.874,186.88,186.75,1704216420000,1234,2024-01-02 17:27:00+00:00
104311.0,186.8356,186.8702,186.78,186.89,186.77,1704216480000,1294,2024-01-02 17:28:00+00:00
112913.0,186.7123,186.7838,186.615,186.805,186.61,1704216540000,1449,2024-01-02 17:29:00+00:00
87758.0,186.6149,186.615,186.54,186.67,186.53,1704216600000,1319,2024-01-02 17:30:00+00:00
92924.0,186.6521,186.54,186.63,186.715,186.5302,1704216660000,1125,2024-01-02 17:31:00+00:00
67823.0,186.6284,186.625,186.64,186.66,186.59,1704216720000,936,2024-01-02 17:32:00+00:00
71299.0,186.6275,186.6485,186.59,186.66,186.5803,1704216780000,1078,2024-01-02 17:33:00+00:00
119664.0,186.6695,186.59,186.75,186.75,186.59,1704216840000,1026,2024-01-02 17:34:00+00:00
84232.0,186.7695,186.75,186.81,186.81,186.724,1704216900000,1139,2024-01-02 17:35:00+00:00
116716.0,186.8183,186.805,186.8045,186.86,186.775,1704216960000,1264,2024-01-02 17:36:00+00:00
41339.0,186.777,186.8099,186.78,186.82,186.73,1704217020000,824,2024-01-02 17:37:00+00:00
106783.0,186.8734,186.78,186.9103,186.92,186.7639,1704217080000,1053,2024-01-02 17:38:00+00:00
108382.0,186.8619,186.91,186.9072,186.92,186.79,1704217140000,1032,2024-01-02 17:39:00+00:00
135566.0,186.9493,186.91,186.9441,186.9815,186.9,1704217200000,1465,2024-01-02 17:40:00+00:00
118832.0,186.9661,186.945,186.98,187.04,186.9,1704217260000,1404,2024-01-02 17:41:00+00:00
78131.0,186.9531,186.9891,186.895,186.99,186.89,1704217320000,1015,2024-01-02 17:42:00+00:00
63168.0,186.8561,186.9,186.89,186.9,186.82,1704217380000,929,2024-01-02 17:43:00+00:00
49254.0,186.8947,186.8899,186.88,186.93,186.87,1704217440000,803,2024-01-02 17:44:00+00:00
120507.0,186.8192,186.87,186.7225,186.89,186.72,1704217500000,1178,2024-01-02 17:45:00+00:00
85501.0,186.6652,186.7299,186.56,186.74,186.555,1704217560000,1268,2024-01-02 17:46:00+00:00
124195.0,186.5019,186.56,186.44,186.57,186.43,1704217620000,1846,2024-01-02 17:47:00+00:00
172658.0,186.2995,186.44,186.18,186.4599,186.175,1704217680000,2148,2024-01-02 17:48:00+00:00
99503.0,186.2108,186.18,186.175,186.25,186.139,1704217740000,1118,2024-01-02 17:49:00+00:00
138041.0,186.0852,186.175,186.07,186.19,186.025,1704217800000,1446,2024-01-02 17:50:00+00:00
124972.0,186.0605,186.09,186.0849,186.119,186.0101,1704217860000,1343,2024-01-02 17:51:00+00:00
61602.0,186.074,186.09,186.0601,186.1,186.04,1704217920000,913,2024-01-02 17:52:00+00:00
135552.0,186.0226,186.07,185.9929,186.0999,185.99,1704217980000,2720,2024-01-02 17:53:00+00:00
77591.0,186.0326,185.995,186.025,186.08,185.985,1704218040000,931,2024-01-02 17:54:00+00:00
128766.0,186.0346,186.03,185.96,186.11,185.93,1704218100000,1371,2024-01-02 17:55:00+00:00
80159.0,185.9541,185.965,185.98,186.02,185.905,1704218160000,1021,2024-01-02 17:56:00+00:00
57773.0,185.9707,185.975,185.9775,186.0,185.94,1704218220000,839,2024-01-02 17:57:00+00:00
76911.0,185.9126,185.98,185.8459,186.0,185.8401,1704218280000,1335,2024-01-02 17:58:00+00:00
68893.0,185.881,185.85,185.878,185.9099,185.845,1704218340000,855,2024-01-02 17:59:00+00:00
78991.0,185.8892,185.885,185.8994,185.91,185.8601,1704218400000,880,2024-01-02 18:00:00+00:00
84176.0,185.9204,185.8994,185.9247,185.9576,185.885,1704218460000,962,2024-01-02 18:01:00+00:00
63497.0,185.8766,185.925,185.87,185.925,185.83,1704218520000,1208,2024-01-02 18:02:00+00:00
47405.0,185.8964,185.865,185.89,185.92,185.86,1704218580000,840,2024-01-02 18:03:00+00:00
82814.0,185.8362,185.895,185.85,185.895,185.79,1704218640000,1139,2024-01-02 18:04:00+00:00
50493.0,185.8602,185.85,185.885,185.9,185.83,1704218700000,876,2024-01-02 18:05:00+00:00
55460.0,185.8546,185.88,185.81,185.91,185.7987,1704218760000,969,2024-01-02 18:06:00+00:00
49590.0,185.7994,185.81,185.795,185.837,185.7787,1704218820000,869,2024-01-02 18:07:00+00:00
87593.0,185.7417,185.795,185.705,185.8,185.68,1704218880000,1437,2024-01-02 18:08:00+00:00
53868.0,185.6715,185.705,185.68,185.71,185.63,1704218940000,953,2024-01-02 18:09:00+00:00
90384.0,185.6884,185.675,185.725,185.725,185.6603,1704219000000,981,2024-01-02 18:10:00+00:00
36670.0,185.7314,185.715,185.755,185.76,185.7033,1704219060000,754,2024-01-02 18:11:00+00:00
49495.0,185.7253,185.76,185.715,185.76,185.7,1704219120000,861,2024-01-02 18:12:00+00:00
58424.0,185.7224,185.72,185.76,185.76,185.68,1704219180000,869,2024-01-02 18:13:00+00:00
51762.0,185.7481,185.755,185.75,185.77,185.715,1704219240000,922,2024-01-02 18:14:00+00:00
66638.0,185.7091,185.7499,185.7599,185.76,185.68,1704219300000,1000,2024-01-02 18:15:00+00:00
128731.0,185.7083,185.7526,185.655,185.76,185.63,1704219360000,1041,2024-01-02 18:16:00+00:00
70633.0,185.6547,185.655,185.65,185.68,185.625,1704219420000,1030,2024-01-02 18:17:00+00:00
88111.0,185.6353,185.65,185.605,185.67,185.59,1704219480000,1308,2024-01-02 18:18:00+00:00
139056.0,185.5704,185.605,185.57,185.62,185.54,1704219540000,1204,2024-01-02 18:19:00+00:00
105952.0,185.5553,185.575,185.53,185.59,185.52,1704219600000,1200,2024-01-02 18:20:00+00:00
78218.0,185.5278,185.525,185.55,185.565,185.51,1704219660000,1055,2024-01-02 18:21:00+00:00
132564.0,185.5046,185.555,185.4699,185.56,185.465,1704219720000,2034,2024-01-02 18:22:00+00:00
129697.0,185.4398,185.465,185.415,185.47,185.4,1704219780000,1556,2024-01-02 18:23:00+00:00
81216.0,185.4862,185.415,185.51,185.56,185.41,1704219840000,1130,2024-01-02 18:24:00+00:00
62741.0,185.5054,185.51,185.485,185.54,185.47,1704219900000,924,2024-01-02 18:25:00+00:00
73246.0,185.5201,185.49,185.57,185.57,185.49,1704219960000,936,2024-01-02 18:26:00+00:00
113282.0,185.4393,185.57,185.335,185.57,185.325,1704220020000,1625,2024-01-02 18:27:00+00:00
107129.0,185.335,185.335,185.3471,185.375,185.31,1704220080000,1207,2024-01-02 18:28:00+00:00
155569.0,185.307,185.35,185.295,185.355,185.26,1704220140000,1607,2024-01-02 18:29:00+00:00
203836.0,185.298,185.29,185.34,185.36,185.26,1704220200000,2012,2024-01-02 18:30:00+00:00
108935.0,185.3041,185.34,185.265,185.35,185.25,1704220260000,1490,2024-01-02 18:31:00+00:00
108529.0,185.2715,185.26,185.27,185.3,185.237,1704220320000,1549,2024-01-02 18:32:00+00:00
83641.0,185.2621,185.26,185.25,185.28,185.238,1704220380000,1197,2024-01-02 18:33:00+00:00
93846.0,185.2804,185.25,185.315,185.34,185.22,1704220440000,1248,2024-01-02 18:34:00+00:00
111356.0,185.3124,185.3101,185.39,185.39,185.245,1704220500000,1243,2024-01-02 18:35:00+00:00
147672.0,185.4228,185.3824,185.47,185.47,185.35,1704220560000,1468,2024-01-02 18:36:00+00:00
118115.0,185.4332,185.4627,185.42,185.485,185.37,1704220620000,1460,2024-01-02 18:37:00+00:00
98635.0,185.4628,185.4202,185.475,185.4999,185.41,1704220680000,1253,2024-01-02 18:38:00+00:00
75544.0,185.47,185.475,185.485,185.49,185.45,1704220740000,1082,2024-01-02 18:39:00+00:00
121603.0,185.4667,185.48,185.505,185.54,185.39,1704220800000,1537,2024-01-02 18:40:00+00:00
63486.0,185.4767,185.51,185.52,185.52,185.435,1704220860000,994,2024-01-02 18:41:00+00:00
62714.0,185.4737,185.515,185.39,185.53,185.3801,1704220920000,1007,2024-01-02 18:42:00+00:00
101415.0,185.3948,185.3917,185.45,185.46,185.352,1704220980000,1104,2024-01-02 18:43:00+00:00
46549.0,185.3884,185.44,185.385,185.44,185.35,1704221040000,852,2024-01-02 18:44:00+00:00
69806.0,185.3714,185.39,185.375,185.41,185.3255,1704221100000,1131,2024-01-02 18:45:00+00:00
78186.0,185.3771,185.37,185.42,185.42,185.3427,1704221160000,1096,2024-01-02 18:46:00+00:00
73317.0,185.4106,185.4179,185.345,185.4474,185.345,1704221220000,949,2024-01-02 18:47:00+00:00
